lon,lat,z,start_yr,end_yr,source,site,species,Family,Genus,Tleaf,narea,parea,lma,Vcmax,Vcmax25,Jmax,Jmax25,Date,Year,carea,C_percent,Aarea,original_reference
-74.02,41.75,270,2001,2015,Maire et al. 2015 GEB,NA,Quercus prinus,Fagaceae,Quercus,NA,3.13215401,NA,104.0582726326743,30.009434772272424,78.49281290274685,NA,NA,NA,NA,NA,NA,11.5,"Nagel et al 2002. Tree Physiol 22, 859-867."
-75.59,45.32,116,2001,2015,Maire et al. 2015 GEB,NA,Betula pumila,Betulaceae,Betula,NA,1.54992525,0.0899,85.63122953815011,16.267767585627993,42.07370721670306,NA,NA,NA,NA,NA,NA,6.508703,Small1972_OTTAWA
-75.59,45.32,116,2001,2015,Maire et al. 2015 GEB,NA,Chamaedaphne calyculata,Ericaceae,Chamaedaphne,NA,1.6073718,0.0946,118.18910255226471,46.54695865916836,120.38548621656065,NA,NA,NA,NA,NA,NA,18.62335,Small1972_OTTAWA
-75.59,45.32,116,2001,2015,Maire et al. 2015 GEB,NA,Photinia melanocarpa,Rosaceae,Photinia,NA,1.69423369,0.1353,97.36975186652703,30.373862853864104,78.55663083623027,NA,NA,NA,NA,NA,NA,12.152525,Small1972_OTTAWA
-75.59,45.32,116,2001,2015,Maire et al. 2015 GEB,NA,Betula populifolia,Betulaceae,Betula,NA,1.04616375,0.0555,58.444902021271346,17.90874511123935,46.317805713829266,NA,NA,NA,NA,NA,NA,7.165255,Small1972_OTTAWA
-75.59,45.32,116,2001,2015,Maire et al. 2015 GEB,NA,Acer rubrum,Sapindaceae,Acer,NA,1.48219239,0.0653,70.24608496089766,14.863469510825965,38.44173831050852,NA,NA,NA,NA,NA,NA,5.946846,Small1972_OTTAWA
-75.59,45.32,116,2001,2015,Maire et al. 2015 GEB,NA,Alnus rugosa,Betulaceae,Alnus,NA,2.29465116,0.0916,90.69767462952947,24.61466288417039,63.661477456893095,NA,NA,NA,NA,NA,NA,9.84828,Small1972_OTTAWA
-75.59,45.32,116,2001,2015,Maire et al. 2015 GEB,NA,Andromeda glaucophylla,Ericaceae,Andromeda,NA,2.68960587,0.1486,235.93033905709459,40.61419375888114,105.0414378038736,NA,NA,NA,NA,NA,NA,16.249662,Small1972_OTTAWA
-75.59,45.32,116,2001,2015,Maire et al. 2015 GEB,NA,Picea mariana,Pinaceae,Picea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Small1972_OTTAWA
-75.59,45.32,116,2001,2015,Maire et al. 2015 GEB,NA,Pinus strobus,Pinaceae,Pinus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Small1972_OTTAWA
-75.59,45.32,116,2001,2015,Maire et al. 2015 GEB,NA,Populus tremuloides,Salicaceae,Populus,NA,1.77387518,0.0814,91.43686532700261,19.881073867983773,51.418885638259795,NA,NA,NA,NA,NA,NA,7.95438,Small1972_OTTAWA
-75.59,45.32,116,2001,2015,Maire et al. 2015 GEB,NA,Rubus hispidus,Rosaceae,Rubus,NA,1.39891286,0.0852,69.25311204267781,26.334533560051522,68.10961915099651,NA,NA,NA,NA,NA,NA,10.536397,Small1972_OTTAWA
-75.59,45.32,116,2001,2015,Maire et al. 2015 GEB,NA,Comptonia peregrina,Myricaceae,Comptonia,NA,1.6587643,0.0578,75.05720841661213,31.052343946184184,80.31140233023436,NA,NA,NA,NA,NA,NA,12.423984,Small1972_OTTAWA
-75.59,45.32,116,2001,2015,Maire et al. 2015 GEB,NA,Gaylussacia baccata,Ericaceae,Gaylussacia,NA,1.12127984,0.0561,67.54697806201817,20.98557797176065,54.275490395940906,NA,NA,NA,NA,NA,NA,8.39629,Small1972_OTTAWA
-75.59,45.32,116,2001,2015,Maire et al. 2015 GEB,NA,Ilex verticillata,Aquifoliaceae,Ilex,NA,1.31729974,0.0505,52.06718355738337,19.07636373523205,49.337645029092144,NA,NA,NA,NA,NA,NA,7.632417,Small1972_OTTAWA
-75.59,45.32,116,2001,2015,Maire et al. 2015 GEB,NA,Kalmia angustifolia,Ericaceae,Kalmia,NA,1.46056338,0.0862,119.71830980856971,21.45893687337931,55.49974957780423,NA,NA,NA,NA,NA,NA,8.58568,Small1972_OTTAWA
-75.59,45.32,116,2001,2015,Maire et al. 2015 GEB,NA,Kalmia polifolia,Ericaceae,Kalmia,NA,1.85460394,0.0999,142.66184164916197,55.98257943143367,144.78905257503632,NA,NA,NA,NA,NA,NA,22.398524,Small1972_OTTAWA
-75.59,45.32,116,2001,2015,Maire et al. 2015 GEB,NA,Larix laricina,Pinaceae,Larix,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Small1972_OTTAWA
-75.59,45.32,116,2001,2015,Maire et al. 2015 GEB,NA,Rhododendron groenlandicum,Ericaceae,Rhododendron,NA,1.58978142,0.097,112.75045537710292,29.300916010195134,75.78164335734004,NA,NA,NA,NA,NA,NA,11.723241,Small1972_OTTAWA
-75.59,45.32,116,2001,2015,Maire et al. 2015 GEB,NA,Nemopanthus mucronata,Aquifoliaceae,Nemopanthus,NA,1.01502075,0.0627,62.65560166235085,16.678011967030834,43.134731840984614,NA,NA,NA,NA,NA,NA,6.672841,Small1972_OTTAWA
-75.59,45.32,116,2001,2015,Maire et al. 2015 GEB,NA,Picea glauca,Pinaceae,Picea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Small1972_OTTAWA
-75.59,45.32,116,2001,2015,Maire et al. 2015 GEB,NA,Salix fragilis,Salicaceae,Salix,NA,2.553125,0.2284,95.98214240722656,23.746838231202844,61.41700229014366,NA,NA,NA,NA,NA,NA,9.501065,Small1972_OTTAWA
-75.59,45.32,116,2001,2015,Maire et al. 2015 GEB,NA,Sarracenia purpurea,Sarraceniaceae,Sarracenia,NA,0.9604034,0.0749,88.11040332219923,6.548131472391482,16.93558534910938,NA,NA,NA,NA,NA,NA,2.619895,Small1972_OTTAWA
-75.59,45.32,116,2001,2015,Maire et al. 2015 GEB,NA,Spiraea alba,Rosaceae,Spiraea,NA,1.68854436,0.0909,81.18001714262186,29.742717651705885,76.92428526041247,NA,NA,NA,NA,NA,NA,11.900005,Small1972_OTTAWA
-75.59,45.32,116,2001,2015,Maire et al. 2015 GEB,NA,Spiraea tomentosa,Rosaceae,Spiraea,NA,1.39935938,0.1414,75.23437482660827,30.389641483918055,78.59743947562569,NA,NA,NA,NA,NA,NA,12.158838,Small1972_OTTAWA
-75.59,45.32,116,2001,2015,Maire et al. 2015 GEB,NA,Thuja occidentalis,Cupressaceae,Thuja,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Small1972_OTTAWA
-75.59,45.32,116,2001,2015,Maire et al. 2015 GEB,NA,Ulmus americana,Ulmaceae,Ulmus,NA,1.3911529,0.1025,71.70891229913975,13.837858557318867,35.789176749804646,NA,NA,NA,NA,NA,NA,5.536501,Small1972_OTTAWA
-75.59,45.32,116,2001,2015,Maire et al. 2015 GEB,NA,Vaccinium myrtilloides,Ericaceae,Vaccinium,NA,1.36539326,0.0621,88.66190023837461,27.391701773666533,70.84379799049128,NA,NA,NA,NA,NA,NA,10.959368,Small1972_OTTAWA
-75.59,45.32,116,2001,2015,Maire et al. 2015 GEB,NA,Viburnum cassinoides,Caprifoliaceae,Viburnum,NA,1.82199081,0.0929,87.59571222142122,18.050752781724952,46.68508346838827,NA,NA,NA,NA,NA,NA,7.222072,Small1972_OTTAWA
-75.62,45.2,91,2001,2015,Maire et al. 2015 GEB,NA,Dryopteris carthusiana,Dryopteridaceae,Dryopteris,NA,NA,NA,NA,4.272554133291013,10.982380177517873,NA,NA,NA,NA,NA,NA,1.7,Berry et al 1997
-75.62,45.2,91,2001,2015,Maire et al. 2015 GEB,NA,Epipactis helleborine,Orchidaceae,Epipactis,NA,NA,NA,NA,6.031841129352018,15.504536721201703,NA,NA,NA,NA,NA,NA,2.4,Berry et al 1997
-75.62,45.2,91,2001,2015,Maire et al. 2015 GEB,NA,Hieracium floribundum,Asteraceae,Hieracium,NA,NA,NA,NA,3.5185739921220107,9.04431308736766,NA,NA,NA,NA,NA,NA,1.4,Berry et al 1997
-75.62,45.2,91,2001,2015,Maire et al. 2015 GEB,NA,Rhamnus frangula,Rhamnaceae,Rhamnus,NA,NA,NA,NA,10.05306854892003,25.840894535336172,NA,NA,NA,NA,NA,NA,4,Berry et al 1997
-77.931,40.814,420,2001,2015,Maire et al. 2015 GEB,NA,Acer rubrum,Sapindaceae,Acer,NA,1.11111111,NA,70.32348804500704,10.283368837145161,26.868568166039257,NA,NA,NA,NA,NA,NA,3.95,Abrams & Mostoller 1995. Tree Physiol 15:361-370
-77.931,40.814,420,2001,2015,Maire et al. 2015 GEB,NA,Cornus florida,Cornaceae,Cornus,NA,1.04239055,NA,69.49270326615705,10.413538062931808,27.208676623837217,NA,NA,NA,NA,NA,NA,4,Abrams & Mostoller 1995. Tree Physiol 15:361-370
-77.931,40.814,420,2001,2015,Maire et al. 2015 GEB,NA,Fraxinus americana,Oleaceae,Fraxinus,NA,1.58701533,NA,90.17132551848512,13.016922578664762,34.010845779796526,NA,NA,NA,NA,NA,NA,5,Abrams & Mostoller 1995. Tree Physiol 15:361-370
-77.931,40.814,420,2001,2015,Maire et al. 2015 GEB,NA,Carya tomentosa,Juglandaceae,Carya,NA,1.9650655,NA,87.33624454148472,17.572845481197426,45.914641802725306,NA,NA,NA,NA,NA,NA,6.75,Abrams & Mostoller 1995. Tree Physiol 15:361-370
-77.931,40.814,420,2001,2015,Maire et al. 2015 GEB,NA,Prunus serotina,Rosaceae,Prunus,NA,1.57264957,NA,85.47008547008546,18.223691610130665,47.615184091715136,NA,NA,NA,NA,NA,NA,7,Abrams & Mostoller 1995. Tree Physiol 15:361-370
-77.931,40.814,420,2001,2015,Maire et al. 2015 GEB,NA,Populus grandidentata,Salicaceae,Populus,NA,1.70861938,NA,76.27765064836004,17.44267625541078,45.574533344927346,NA,NA,NA,NA,NA,NA,6.7,Abrams & Mostoller 1995. Tree Physiol 15:361-370
-79.09,35.97,163,2001,2015,Maire et al. 2015 GEB,NA,Pinus taeda,Pinaceae,Pinus,NA,0.96253,NA,95.2998132123661,14.67391230647712,24.25725152576897,NA,NA,NA,NA,NA,NA,4.4,"Springer et al 2005.Tree Physiol 25, 385_394"
-79.09,35.97,163,2001,2015,Maire et al. 2015 GEB,NA,Pinus taeda,Pinaceae,Pinus,NA,0.47488,NA,42.400010176002446,18.008892376131012,29.77026323617101,NA,NA,NA,NA,NA,NA,5.4,"Springer et al 2005.Tree Physiol 25, 385_394"
-79.09,35.97,163,2001,2015,Maire et al. 2015 GEB,NA,Pinus taeda,Pinaceae,Pinus,NA,1.40694,NA,107.3998496402105,26.34634255026574,43.55279251217611,NA,NA,NA,NA,NA,NA,7.9,"Springer et al 2005.Tree Physiol 25, 385_394"
-79.09,35.97,163,2001,2015,Maire et al. 2015 GEB,NA,Pinus taeda,Pinaceae,Pinus,NA,1.10776,NA,90.80013075218828,21.01037443881951,34.73197377553284,NA,NA,NA,NA,NA,NA,6.3,"Springer et al 2005.Tree Physiol 25, 385_394"
-79.09,35.97,163,2001,2015,Maire et al. 2015 GEB,NA,Pinus taeda,Pinaceae,Pinus,NA,0.59724,NA,71.09998791300205,19.676382410957956,32.52676909137203,NA,NA,NA,NA,NA,NA,5.9,"Springer et al 2005.Tree Physiol 25, 385_394"
-79.09,35.97,163,2001,2015,Maire et al. 2015 GEB,NA,Pinus taeda,Pinaceae,Pinus,NA,0.79552,NA,90.40038329762518,25.679346536334958,42.450190170095695,NA,NA,NA,NA,NA,NA,7.7,"Springer et al 2005.Tree Physiol 25, 385_394"
-79.09,35.97,163,2001,2015,Maire et al. 2015 GEB,NA,Pinus taeda,Pinaceae,Pinus,NA,0.73185,NA,69.70001115200178,14.34041429951173,23.705950354728767,NA,NA,NA,NA,NA,NA,4.3,"Springer et al 2005.Tree Physiol 25, 385_394"
-79.09,35.97,163,2001,2015,Maire et al. 2015 GEB,NA,Pinus taeda,Pinaceae,Pinus,NA,0.34965,NA,33.3000333000333,13.339920278615562,22.052046841608153,NA,NA,NA,NA,NA,NA,4,"Springer et al 2005.Tree Physiol 25, 385_394"
-79.09,35.97,163,2001,2015,Maire et al. 2015 GEB,NA,Pinus taeda,Pinaceae,Pinus,NA,0.8756,NA,79.60008915209986,23.67835849454262,39.142383143854474,NA,NA,NA,NA,NA,NA,7.1,"Springer et al 2005.Tree Physiol 25, 385_394"
-79.09,35.97,163,2001,2015,Maire et al. 2015 GEB,NA,Pinus taeda,Pinaceae,Pinus,NA,0.66528,NA,67.19978496068812,18.675888390061786,30.872865578251414,NA,NA,NA,NA,NA,NA,5.6,"Springer et al 2005.Tree Physiol 25, 385_394"
-79.09,35.97,163,2001,2015,Maire et al. 2015 GEB,NA,Pinus taeda,Pinaceae,Pinus,NA,0.30628,NA,40.29999314900116,13.006422271650173,21.50074567056795,NA,NA,NA,NA,NA,NA,3.9,"Springer et al 2005.Tree Physiol 25, 385_394"
-79.09,35.97,163,2001,2015,Maire et al. 2015 GEB,NA,Pinus taeda,Pinaceae,Pinus,NA,0.55024,NA,72.3997625287789,19.676382410957956,32.52676909137203,NA,NA,NA,NA,NA,NA,5.9,"Springer et al 2005.Tree Physiol 25, 385_394"
-79.09,35.97,163,2001,2015,Maire et al. 2015 GEB,NA,Liquidambar styraciflua,Hamamelidaceae,Liquidambar,NA,1.09,NA,55.09641873278237,36.684780766192794,60.64312881442242,NA,NA,NA,NA,NA,NA,11,"Springer et al 2005.Tree Physiol 25, 385_394"
-79.09,35.97,163,2001,2015,Maire et al. 2015 GEB,NA,Liquidambar styraciflua,Hamamelidaceae,Liquidambar,NA,1,NA,54.30060816681147,33.68329870350429,55.68141827506059,NA,NA,NA,NA,NA,NA,10.1,"Springer et al 2005.Tree Physiol 25, 385_394"
-79.09,35.97,163,2001,2015,Maire et al. 2015 GEB,NA,Liquidambar styraciflua,Hamamelidaceae,Liquidambar,NA,1.64,NA,88.4016973125884,34.68379272440046,57.3353217881812,NA,NA,NA,NA,NA,NA,10.4,"Springer et al 2005.Tree Physiol 25, 385_394"
-79.09,35.97,163,2001,2015,Maire et al. 2015 GEB,NA,Liquidambar styraciflua,Hamamelidaceae,Liquidambar,NA,1.34,NA,67.70022341073725,30.014820626885015,49.617105393618345,NA,NA,NA,NA,NA,NA,9,"Springer et al 2005.Tree Physiol 25, 385_394"
-79.09,35.97,163,2001,2015,Maire et al. 2015 GEB,NA,Liquidambar styraciflua,Hamamelidaceae,Liquidambar,NA,1.24,NA,59.901761111776686,20.343378424888733,33.629371433452434,NA,NA,NA,NA,NA,NA,6.1,"Springer et al 2005.Tree Physiol 25, 385_394"
-79.09,35.97,163,2001,2015,Maire et al. 2015 GEB,NA,Liquidambar styraciflua,Hamamelidaceae,Liquidambar,NA,0.88,NA,66.19886137958427,26.012844543300346,43.0014913411359,NA,NA,NA,NA,NA,NA,7.8,"Springer et al 2005.Tree Physiol 25, 385_394"
-79.09,35.97,163,2001,2015,Maire et al. 2015 GEB,NA,Liquidambar styraciflua,Hamamelidaceae,Liquidambar,NA,0.7,NA,39.901045407389674,21.343872445784903,35.28327494657305,NA,NA,NA,NA,NA,NA,6.4,"Springer et al 2005.Tree Physiol 25, 385_394"
-79.09,35.97,163,2001,2015,Maire et al. 2015 GEB,NA,Liquidambar styraciflua,Hamamelidaceae,Liquidambar,NA,0.68,NA,42.80089025851738,15.340908320407896,25.359853867849377,NA,NA,NA,NA,NA,NA,4.6,"Springer et al 2005.Tree Physiol 25, 385_394"
-79.09,35.97,163,2001,2015,Maire et al. 2015 GEB,NA,Liquidambar styraciflua,Hamamelidaceae,Liquidambar,NA,0.87,NA,41.10152075626798,24.67885251543879,40.796286656975084,NA,NA,NA,NA,NA,NA,7.4,"Springer et al 2005.Tree Physiol 25, 385_394"
-79.09,35.97,163,2001,2015,Maire et al. 2015 GEB,NA,Liquidambar styraciflua,Hamamelidaceae,Liquidambar,NA,0.82,NA,45.80012824035907,14.006916292546341,23.154649183688562,NA,NA,NA,NA,NA,NA,4.2,"Springer et al 2005.Tree Physiol 25, 385_394"
-79.09,35.97,163,2001,2015,Maire et al. 2015 GEB,NA,Liquidambar styraciflua,Hamamelidaceae,Liquidambar,NA,0.48,NA,39.100684261974585,10.338438215927061,17.09033630224632,NA,NA,NA,NA,NA,NA,3.1,"Springer et al 2005.Tree Physiol 25, 385_394"
-79.09,35.97,163,2001,2015,Maire et al. 2015 GEB,NA,Liquidambar styraciflua,Hamamelidaceae,Liquidambar,NA,0.36,NA,31.400131880553896,8.003952167169338,13.231228104964893,NA,NA,NA,NA,NA,NA,2.4,"Springer et al 2005.Tree Physiol 25, 385_394"
-79.09,35.97,163,2001,2015,Maire et al. 2015 GEB,NA,Acer rubrum,Sapindaceae,Acer,NA,0.71,NA,32.70004251005526,14.67391230647712,24.25725152576897,NA,NA,NA,NA,NA,NA,4.4,"Springer et al 2005.Tree Physiol 25, 385_394"
-79.09,35.97,163,2001,2015,Maire et al. 2015 GEB,NA,Acer rubrum,Sapindaceae,Acer,NA,0.62,NA,40.60089321965083,10.671936222892452,17.641637473286526,NA,NA,NA,NA,NA,NA,3.2,"Springer et al 2005.Tree Physiol 25, 385_394"
-79.09,35.97,163,2001,2015,Maire et al. 2015 GEB,NA,Acer rubrum,Sapindaceae,Acer,NA,0.71,NA,33.70407819346141,15.340908320407896,25.359853867849377,NA,NA,NA,NA,NA,NA,4.6,"Springer et al 2005.Tree Physiol 25, 385_394"
-79.09,35.97,163,2001,2015,Maire et al. 2015 GEB,NA,Acer rubrum,Sapindaceae,Acer,NA,0.7,NA,36.69724770642202,20.676876431854122,34.18067260449264,NA,NA,NA,NA,NA,NA,6.2,"Springer et al 2005.Tree Physiol 25, 385_394"
-79.09,35.97,163,2001,2015,Maire et al. 2015 GEB,NA,Acer rubrum,Sapindaceae,Acer,NA,0.38,NA,30.902348578491964,11.338932236823227,18.74423981536693,NA,NA,NA,NA,NA,NA,3.4,"Springer et al 2005.Tree Physiol 25, 385_394"
-79.09,35.97,163,2001,2015,Maire et al. 2015 GEB,NA,Acer rubrum,Sapindaceae,Acer,NA,0.58,NA,48.1000481000481,10.004940208961672,16.539035131206116,NA,NA,NA,NA,NA,NA,3,"Springer et al 2005.Tree Physiol 25, 385_394"
-79.09,35.97,163,2001,2015,Maire et al. 2015 GEB,NA,Carya glabra,Juglandaceae,Carya,NA,0.65,NA,32.79763857002296,15.674406327373287,25.911155038889582,NA,NA,NA,NA,NA,NA,4.7,"Springer et al 2005.Tree Physiol 25, 385_394"
-79.09,35.97,163,2001,2015,Maire et al. 2015 GEB,NA,Carya glabra,Juglandaceae,Carya,NA,0.68,NA,40.30632809351068,9.004446188065506,14.885131618085506,NA,NA,NA,NA,NA,NA,2.7,"Springer et al 2005.Tree Physiol 25, 385_394"
-79.09,35.97,163,2001,2015,Maire et al. 2015 GEB,NA,Carya glabra,Juglandaceae,Carya,NA,0.64,NA,31.29890453834116,15.340908320407896,25.359853867849377,NA,NA,NA,NA,NA,NA,4.6,"Springer et al 2005.Tree Physiol 25, 385_394"
-79.09,35.97,163,2001,2015,Maire et al. 2015 GEB,NA,Carya glabra,Juglandaceae,Carya,NA,0.84,NA,34.39972480220158,10.004940208961672,16.539035131206116,NA,NA,NA,NA,NA,NA,3,"Springer et al 2005.Tree Physiol 25, 385_394"
-79.09,35.97,163,2001,2015,Maire et al. 2015 GEB,NA,Carya glabra,Juglandaceae,Carya,NA,0.45,NA,32.60515161395501,11.338932236823227,18.74423981536693,NA,NA,NA,NA,NA,NA,3.4,"Springer et al 2005.Tree Physiol 25, 385_394"
-79.09,35.97,163,2001,2015,Maire et al. 2015 GEB,NA,Carya glabra,Juglandaceae,Carya,NA,0.92,NA,53.10110450297366,9.004446188065506,14.885131618085506,NA,NA,NA,NA,NA,NA,2.7,"Springer et al 2005.Tree Physiol 25, 385_394"
-79.09,35.97,163,2001,2015,Maire et al. 2015 GEB,NA,Cercis canadensis,Fabaceae,Cercis,NA,0.58,NA,24.102193299590265,17.67539436916562,29.218962065130803,NA,NA,NA,NA,NA,NA,5.3,"Springer et al 2005.Tree Physiol 25, 385_394"
-79.09,35.97,163,2001,2015,Maire et al. 2015 GEB,NA,Cercis canadensis,Fabaceae,Cercis,NA,0.64,NA,30.497102775236353,11.672430243788618,19.295540986407136,NA,NA,NA,NA,NA,NA,3.5,"Springer et al 2005.Tree Physiol 25, 385_394"
-79.09,35.97,163,2001,2015,Maire et al. 2015 GEB,NA,Cercis canadensis,Fabaceae,Cercis,NA,0.62,NA,24.50019600156801,50.02470104480836,82.69517565603059,NA,NA,NA,NA,NA,NA,15,"Springer et al 2005.Tree Physiol 25, 385_394"
-79.09,35.97,163,2001,2015,Maire et al. 2015 GEB,NA,Cercis canadensis,Fabaceae,Cercis,NA,0.53,NA,23.799890520503606,30.014820626885015,49.617105393618345,NA,NA,NA,NA,NA,NA,9,"Springer et al 2005.Tree Physiol 25, 385_394"
-79.09,35.97,163,2001,2015,Maire et al. 2015 GEB,NA,Cercis canadensis,Fabaceae,Cercis,NA,0.47,NA,26.001040041601662,20.343378424888733,33.629371433452434,NA,NA,NA,NA,NA,NA,6.1,"Springer et al 2005.Tree Physiol 25, 385_394"
-79.09,35.97,163,2001,2015,Maire et al. 2015 GEB,NA,Cercis canadensis,Fabaceae,Cercis,NA,0.66,NA,37.49531308586427,26.012844543300346,43.0014913411359,NA,NA,NA,NA,NA,NA,7.8,"Springer et al 2005.Tree Physiol 25, 385_394"
-79.09,35.97,163,2001,2015,Maire et al. 2015 GEB,NA,Liquidambar styraciflua,Hamamelidaceae,Liquidambar,NA,0.55,NA,26.399155227032733,17.008398355234842,28.116359723050397,NA,NA,NA,NA,NA,NA,5.1,"Springer et al 2005.Tree Physiol 25, 385_394"
-79.09,35.97,163,2001,2015,Maire et al. 2015 GEB,NA,Liquidambar styraciflua,Hamamelidaceae,Liquidambar,NA,0.57,NA,32.701111837802486,17.008398355234842,28.116359723050397,NA,NA,NA,NA,NA,NA,5.1,"Springer et al 2005.Tree Physiol 25, 385_394"
-79.09,35.97,163,2001,2015,Maire et al. 2015 GEB,NA,Liquidambar styraciflua,Hamamelidaceae,Liquidambar,NA,0.48,NA,28.70264064293915,16.341402341304065,27.01375738096999,NA,NA,NA,NA,NA,NA,4.9,"Springer et al 2005.Tree Physiol 25, 385_394"
-79.09,35.97,163,2001,2015,Maire et al. 2015 GEB,NA,Liquidambar styraciflua,Hamamelidaceae,Liquidambar,NA,0.55,NA,26.90341673392521,22.010868459715677,36.385877288653454,NA,NA,NA,NA,NA,NA,6.6,"Springer et al 2005.Tree Physiol 25, 385_394"
-79.09,35.97,163,2001,2015,Maire et al. 2015 GEB,NA,Liquidambar styraciflua,Hamamelidaceae,Liquidambar,NA,0.35,NA,25.9000259000259,15.340908320407896,25.359853867849377,NA,NA,NA,NA,NA,NA,4.6,"Springer et al 2005.Tree Physiol 25, 385_394"
-79.09,35.97,163,2001,2015,Maire et al. 2015 GEB,NA,Liquidambar styraciflua,Hamamelidaceae,Liquidambar,NA,0.57,NA,38.299502106472616,13.006422271650173,21.50074567056795,NA,NA,NA,NA,NA,NA,3.9,"Springer et al 2005.Tree Physiol 25, 385_394"
-79.09,35.97,200,2001,2015,Maire et al. 2015 GEB,NA,Acer rubrum,Sapindaceae,Acer,NA,0.79447323,NA,43.17789291882556,11.940241358005668,20.26761316329152,NA,NA,NA,NA,NA,NA,3.63,"DeLucia EH, Thomas RB 2000. Oecol 122 (1): 11-19"
-79.09,35.97,200,2001,2015,Maire et al. 2015 GEB,NA,Acer rubrum,Sapindaceae,Acer,NA,0.61834562,NA,40.95004095004095,11.940241358005668,20.26761316329152,NA,NA,NA,NA,NA,NA,3.63,"DeLucia EH, Thomas RB 2000. Oecol 122 (1): 11-19"
-79.09,35.97,200,2001,2015,Maire et al. 2015 GEB,NA,Carya glabra,Juglandaceae,Carya,NA,0.91341991,NA,43.29004329004329,15.097991138635265,25.627643090773574,NA,NA,NA,NA,NA,NA,4.59,"DeLucia EH, Thomas RB 2000. Oecol 122 (1): 11-19"
-79.09,35.97,200,2001,2015,Maire et al. 2015 GEB,NA,Carya glabra,Juglandaceae,Carya,NA,0.67443797,NA,41.631973355537056,11.282376820374502,19.15094026173276,NA,NA,NA,NA,NA,NA,3.43,"DeLucia EH, Thomas RB 2000. Oecol 122 (1): 11-19"
-79.09,35.97,200,2001,2015,Maire et al. 2015 GEB,NA,Cercis canadensis,Fabaceae,Cercis,NA,0.65261334,NA,28.87669650591972,10.854764870914243,18.425102875719563,NA,NA,NA,NA,NA,NA,3.3,"DeLucia EH, Thomas RB 2000. Oecol 122 (1): 11-19"
-79.09,35.97,200,2001,2015,Maire et al. 2015 GEB,NA,Cercis canadensis,Fabaceae,Cercis,NA,0.650352,NA,33.52329869259135,11.413949727900736,19.374274842044514,NA,NA,NA,NA,NA,NA,3.47,"DeLucia EH, Thomas RB 2000. Oecol 122 (1): 11-19"
